asset_id,attribute_count,attribute_count_rarity_score,Hat_attribute,Hat_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Eyes_attribute,Eyes_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
4351,5,3.937007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,Wool Turtleneck,41.666666666666664,Bored Unshaven Party horn,222.22222222222223,Cheetah,24.630541871921185,Bloodshot,11.82033096926714,,1.4238929232521713,318.0321807956387
4352,5,3.937007874015748,Girl's Hair Short,66.66666666666667,Army Green,8.045052292839904,,5.302226935312832,Phoneme Vuh,30.030030030030026,Red,21.09704641350211,Sunglasses,28.409090909090907,,1.4238929232521713,164.91101404471036
4353,5,3.937007874015748,Bowler,38.167938931297705,Army Green,8.045052292839904,,5.302226935312832,Bored,4.401408450704225,Dmt,46.51162790697675,Bloodshot,11.82033096926714,,1.4238929232521713,119.60948628366646
4354,6,1.8786398647379297,Fez,26.525198938992045,Purple,7.74593338497289,Vietnam Jacket,44.642857142857146,Grin,14.025245441795231,Brown,7.2992700729927,Scumbag,42.918454935622314,,1.4238929232521713,146.45949270522243
4355,4,39.37007874015748,,4.432624113475177,Army Green,8.045052292839904,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,Sunglasses,28.409090909090907,,1.4238929232521713,107.35881525940138
4356,5,3.937007874015748,Bayc Hat Red,84.03361344537815,Orange,7.855459544383347,,5.302226935312832,Bored Unshaven Pipe,99.00990099009901,Robot,37.735849056603776,Bloodshot,11.82033096926714,,1.4238929232521713,251.11828173831216
4357,7,5.310674455655868,Irish Boho,44.44444444444444,Blue,8.051529790660226,Toga,49.504950495049506,Bored,4.401408450704225,Dmt,46.51162790697675,Bored,5.834305717619603,Diamond Stud,45.04504504504504,209.10398630615566
4358,5,3.937007874015748,Fisherman's Hat,28.98550724637681,Aquamarine,7.8988941548183265,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,Bored,5.834305717619603,,1.4238929232521713,73.75768419666841
4359,7,5.310674455655868,Spinner Hat,55.24861878453038,Purple,7.74593338497289,Striped Tee,24.271844660194173,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Wide Eyed,18.214936247723134,Silver Hoop,11.337868480725623,136.71402577098647
4360,6,1.8786398647379297,Party Hat 1,83.33333333333333,Aquamarine,7.8988941548183265,Leather Jacket,48.543689320388346,Bored,4.401408450704225,Dark Brown,7.396449704142013,3d,20.53388090349076,,1.4238929232521713,175.4101886548671
4361,7,5.310674455655868,Girl's Hair Short,66.66666666666667,New Punk Blue,8.116883116883116,Biker Vest,39.52569169960474,Grin,14.025245441795231,Cream,15.723270440251572,Sunglasses,28.409090909090907,Silver Hoop,11.337868480725623,189.11539121067375
4362,5,3.937007874015748,Irish Boho,44.44444444444444,New Punk Blue,8.116883116883116,,5.302226935312832,Bored,4.401408450704225,Pink,19.569471624266146,Closed,14.084507042253522,,1.4238929232521713,101.2798424111322
4363,5,3.937007874015748,Seaman's Hat,23.809523809523807,Orange,7.855459544383347,,5.302226935312832,Grin Multicolored,86.20689655172414,Cream,15.723270440251572,Scumbag,42.918454935622314,,1.4238929232521713,187.17673301408595
4364,6,1.8786398647379297,Sushi Chef Headband,53.475935828877,Army Green,8.045052292839904,Bone Tee,43.47826086956522,Grin,14.025245441795231,Dark Brown,7.396449704142013,Angry,23.148148148148145,,1.4238929232521713,152.87162507335762
4365,5,3.937007874015748,,4.432624113475177,Army Green,8.045052292839904,Service,70.4225352112676,Discomfort,48.07692307692308,White,25.188916876574307,Scumbag,42.918454935622314,,1.4238929232521713,204.4454073039703
4366,7,5.310674455655868,Commie Hat,32.89473684210526,Orange,7.855459544383347,Navy Striped Tee,29.940119760479043,Bored,4.401408450704225,Golden Brown,12.853470437017997,Hypnotized,45.45454545454546,Silver Hoop,11.337868480725623,150.04828342561683
4367,6,1.8786398647379297,Party Hat 1,83.33333333333333,Blue,8.051529790660226,Blue Dress,105.26315789473685,Bored Unshaven Pipe,99.00990099009901,White,25.188916876574307,Heart,25.38071065989848,,1.4238929232521713,349.5300823332923
4368,5,3.937007874015748,,4.432624113475177,Gray,8.547008547008547,Lumberjack Shirt,46.948356807511736,Bored Pizza,200.0,Cream,15.723270440251572,Bloodshot,11.82033096926714,,1.4238929232521713,292.8324916747821
4369,6,1.8786398647379297,Commie Hat,32.89473684210526,Yellow,7.79423226812159,Striped Tee,24.271844660194173,Dumbfounded,19.801980198019802,Brown,7.2992700729927,Scumbag,42.918454935622314,,1.4238929232521713,138.28305176504594
4370,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,3d,20.53388090349076,Cross,67.11409395973155,129.44161651627186
4371,6,1.8786398647379297,Horns,39.682539682539684,Orange,7.855459544383347,Leather Punk Jacket,65.35947712418302,Bored,4.401408450704225,Tan,15.974440894568689,Bored,5.834305717619603,,1.4238929232521713,142.41016420198866
4372,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Tanktop,42.5531914893617,Grin,14.025245441795231,Dark Brown,7.396449704142013,Bored,5.834305717619603,,1.4238929232521713,87.34865064863453
4373,6,1.8786398647379297,Bowler,38.167938931297705,Blue,8.051529790660226,,5.302226935312832,Jovial,33.78378378378378,Blue,20.408163265306122,Bored,5.834305717619603,Silver Stud,12.150668286755772,125.57725657547397
4374,6,1.8786398647379297,Beanie,17.301038062283737,Aquamarine,7.8988941548183265,Stunt Jacket,56.17977528089888,Tongue Out,49.504950495049506,Dmt,46.51162790697675,Bored,5.834305717619603,,1.4238929232521713,186.5331244056369
4375,6,1.8786398647379297,Cowboy Hat,28.248587570621467,Yellow,7.79423226812159,Biker Vest,39.52569169960474,Grin Diamond Grill,128.2051282051282,Dark Brown,7.396449704142013,Bored,5.834305717619603,,1.4238929232521713,220.30692795322773
4376,6,1.8786398647379297,Bowler,38.167938931297705,New Punk Blue,8.116883116883116,Bone Tee,43.47826086956522,Grin Gold Grill,109.89010989010988,Cream,15.723270440251572,Sleepy,13.315579227696405,,1.4238929232521713,231.99457526379402
4377,6,1.8786398647379297,Bayc Flipped Brim,43.29004329004329,Gray,8.547008547008547,Kings Robe,147.05882352941177,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Sunglasses,28.409090909090907,,1.4238929232521713,244.35422239250119
4378,7,5.310674455655868,Fisherman's Hat,28.98550724637681,New Punk Blue,8.116883116883116,Navy Striped Tee,29.940119760479043,Bored Cigar,82.64462809917356,Golden Brown,12.853470437017997,Sunglasses,28.409090909090907,Gold Stud,22.779043280182233,219.0394173048595
4379,6,1.8786398647379297,Beanie,17.301038062283737,New Punk Blue,8.116883116883116,Sleeveless T,39.682539682539684,Phoneme  ooo,39.21568627450981,Robot,37.735849056603776,Closed,14.084507042253522,,1.4238929232521713,159.43903602306375
4380,6,1.8786398647379297,Short Mohawk,31.446540880503143,Orange,7.855459544383347,Black T,29.940119760479043,Bored Unshaven Pipe,99.00990099009901,Trippy,129.87012987012986,Bored,5.834305717619603,,1.4238929232521713,307.25898955120414
4381,6,1.8786398647379297,Bayc Flipped Brim,43.29004329004329,Orange,7.855459544383347,Leather Jacket,48.543689320388346,Discomfort,48.07692307692308,Golden Brown,12.853470437017997,Bored,5.834305717619603,,1.4238929232521713,169.75642417436575
4382,6,1.8786398647379297,Prussian Helmet,76.92307692307692,Yellow,7.79423226812159,Stunt Jacket,56.17977528089888,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,Closed,14.084507042253522,,1.4238929232521713,179.66790141758725
4383,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Aquamarine,7.8988941548183265,Striped Tee,24.271844660194173,Bored,4.401408450704225,Golden Brown,12.853470437017997,Sleepy,13.315579227696405,,1.4238929232521713,95.02923696479805
4384,6,1.8786398647379297,Girl's Hair Short,66.66666666666667,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Unshaven,6.447453255963895,Blue,20.408163265306122,Sad,18.148820326678766,,1.4238929232521713,147.36236407968283
4385,6,1.8786398647379297,Sushi Chef Headband,53.475935828877,Purple,7.74593338497289,Navy Striped Tee,29.940119760479043,Bored,4.401408450704225,Robot,37.735849056603776,Sleepy,13.315579227696405,,1.4238929232521713,149.91735849732345
4386,6,1.8786398647379297,Safari,54.94505494505494,Army Green,8.045052292839904,Bone Necklace,49.26108374384237,Phoneme Oh,42.19409282700422,Death Bot,57.14285714285714,Sunglasses,28.409090909090907,,1.4238929232521713,243.29976464867957
4387,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Black T,29.940119760479043,Bored,4.401408450704225,Gray,20.161290322580644,Crazy,24.57002457002457,,1.4238929232521713,96.61230139950446
4388,6,1.8786398647379297,Fez,26.525198938992045,Yellow,7.79423226812159,Rainbow Suspenders,74.07407407407408,Bored Unshaven Cigarette,22.831050228310502,Golden Brown,12.853470437017997,Holographic,66.2251655629139,,1.4238929232521713,213.60572429742018
4389,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Gray,8.547008547008547,,5.302226935312832,Grin Multicolored,86.20689655172414,White,25.188916876574307,Blindfold,37.87878787878788,Gold Hoop,21.645021645021647,215.63300554554408
4390,6,1.8786398647379297,Cowboy Hat,28.248587570621467,Gray,8.547008547008547,Bone Tee,43.47826086956522,Bored,4.401408450704225,Brown,7.2992700729927,Zombie,32.467532467532465,,1.4238929232521713,127.74460076641472
4391,5,3.937007874015748,Bayc Hat Red,84.03361344537815,Blue,8.051529790660226,,5.302226935312832,Jovial,33.78378378378378,Red,21.09704641350211,Sleepy,13.315579227696405,,1.4238929232521713,170.94468039360143
4392,4,39.37007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,,5.302226935312832,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,3d,20.53388090349076,,1.4238929232521713,92.92631006152814
4393,6,1.8786398647379297,Prussian Helmet,76.92307692307692,Aquamarine,7.8988941548183265,Sleeveless Logo T,69.44444444444444,Tongue Out,49.504950495049506,Cheetah,24.630541871921185,Coins,20.876826722338205,,1.4238929232521713,252.58126739963868
4394,6,1.8786398647379297,Short Mohawk,31.446540880503143,Aquamarine,7.8988941548183265,Leather Jacket,48.543689320388346,Bored Bubblegum,84.03361344537815,Cream,15.723270440251572,Closed,14.084507042253522,,1.4238929232521713,205.03304807158318
4395,7,5.310674455655868,Short Mohawk,31.446540880503143,Purple,7.74593338497289,Tie Dye,69.44444444444444,Grin Gold Grill,109.89010989010988,Dark Brown,7.396449704142013,Closed,14.084507042253522,Gold Stud,22.779043280182233,268.097703082264
4396,6,1.8786398647379297,,4.432624113475177,Army Green,8.045052292839904,Navy Striped Tee,29.940119760479043,Bored Unshaven Cigar,106.38297872340425,Pink,19.569471624266146,Coins,20.876826722338205,Silver Hoop,11.337868480725623,202.4635815822663
4397,4,39.37007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,,5.302226935312832,Grin,14.025245441795231,Brown,7.2992700729927,Coins,20.876826722338205,,1.4238929232521713,100.84704806620691
4398,5,3.937007874015748,Beanie,17.301038062283737,Blue,8.051529790660226,,5.302226935312832,Rage,37.59398496240602,Gray,20.161290322580644,Sleepy,13.315579227696405,,1.4238929232521713,107.08655009820778
4399,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Toga,49.504950495049506,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Sunglasses,28.409090909090907,,1.4238929232521713,110.40859918895102
4400,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Aquamarine,7.8988941548183265,Tanktop,42.5531914893617,Phoneme Oh,42.19409282700422,Solid Gold,217.3913043478261,Heart,25.38071065989848,,1.4238929232521713,367.7062335132757
4401,7,5.310674455655868,Fisherman's Hat,28.98550724637681,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Cigarette,14.084507042253522,Pink,19.569471624266146,Closed,14.084507042253522,Silver Hoop,11.337868480725623,125.76126366860876
4402,6,1.8786398647379297,Beanie,17.301038062283737,Aquamarine,7.8988941548183265,Tie Dye,69.44444444444444,Grin,14.025245441795231,Red,21.09704641350211,Bloodshot,11.82033096926714,,1.4238929232521713,144.88953227410107
4403,5,3.937007874015748,Laurel Wreath,138.88888888888889,Aquamarine,7.8988941548183265,,5.302226935312832,Phoneme Vuh,30.030030030030026,Black,8.136696501220504,Coins,20.876826722338205,,1.4238929232521713,216.49446402987667
4404,6,1.8786398647379297,,4.432624113475177,Gray,8.547008547008547,Vietnam Jacket,44.642857142857146,Bored Cigarette,14.084507042253522,White,25.188916876574307,Angry,23.148148148148145,Silver Hoop,11.337868480725623,133.2605702157804
4405,5,3.937007874015748,Army Hat,34.013605442176875,Aquamarine,7.8988941548183265,,5.302226935312832,Bored,4.401408450704225,Gray,20.161290322580644,Wide Eyed,18.214936247723134,,1.4238929232521713,95.35326235058395
4406,7,5.310674455655868,Halo,30.8641975308642,Purple,7.74593338497289,Biker Vest,39.52569169960474,Jovial,33.78378378378378,White,25.188916876574307,Bored,5.834305717619603,Gold Hoop,21.645021645021647,169.898525094097
4407,7,5.310674455655868,Vietnam Era Helmet,44.84304932735426,Blue,8.051529790660226,Biker Vest,39.52569169960474,Bored Unshaven,6.447453255963895,White,25.188916876574307,Closed,14.084507042253522,Silver Hoop,11.337868480725623,154.78969092879245
4408,6,1.8786398647379297,Halo,30.8641975308642,New Punk Blue,8.116883116883116,Tanktop,42.5531914893617,Grin,14.025245441795231,Dark Brown,7.396449704142013,Bored,5.834305717619603,,1.4238929232521713,112.09280578865597
4409,5,3.937007874015748,,4.432624113475177,Yellow,7.79423226812159,Bayc T Red,71.42857142857143,Discomfort,48.07692307692308,Brown,7.2992700729927,Bloodshot,11.82033096926714,,1.4238929232521713,156.21285272661905
4410,6,1.8786398647379297,Sea Captain's Hat,32.89473684210526,Purple,7.74593338497289,,5.302226935312832,Bored,4.401408450704225,Tan,15.974440894568689,Bored,5.834305717619603,Silver Hoop,11.337868480725623,85.36956057074704
4411,6,1.8786398647379297,Sushi Chef Headband,53.475935828877,Gray,8.547008547008547,Black T,29.940119760479043,Bored,4.401408450704225,Blue,20.408163265306122,Bored,5.834305717619603,,1.4238929232521713,125.90947435798464
4412,5,3.937007874015748,Bowler,38.167938931297705,Purple,7.74593338497289,,5.302226935312832,Jovial,33.78378378378378,Tan,15.974440894568689,Coins,20.876826722338205,,1.4238929232521713,127.21205144954202
4413,7,5.310674455655868,Bayc Hat Black,43.859649122807014,Gray,8.547008547008547,Pimp Coat,125.0,Grin Multicolored,86.20689655172414,Golden Brown,12.853470437017997,Angry,23.148148148148145,Silver Hoop,11.337868480725623,316.26371574308735
4414,6,1.8786398647379297,,4.432624113475177,Army Green,8.045052292839904,Tie Dye,69.44444444444444,Tongue Out,49.504950495049506,Cheetah,24.630541871921185,Eyepatch,30.030030030030026,Silver Hoop,11.337868480725623,199.30415159322382
4415,6,1.8786398647379297,Commie Hat,32.89473684210526,Orange,7.855459544383347,,5.302226935312832,Bored Unshaven Party horn,222.22222222222223,Golden Brown,12.853470437017997,Wide Eyed,18.214936247723134,Gold Stud,22.779043280182233,324.00073537368496
4416,6,1.8786398647379297,Girl's Hair Pink,95.23809523809523,Army Green,8.045052292839904,Cowboy Shirt,84.03361344537815,Bored Unshaven Cigarette,22.831050228310502,Golden Brown,12.853470437017997,3d,20.53388090349076,,1.4238929232521713,246.83769533312264
4417,6,1.8786398647379297,Sushi Chef Headband,53.475935828877,Purple,7.74593338497289,Black Holes T,48.78048780487805,Bored,4.401408450704225,Brown,7.2992700729927,Sunglasses,28.409090909090907,,1.4238929232521713,153.41465923950588
4418,4,39.37007874015748,,4.432624113475177,Army Green,8.045052292839904,,5.302226935312832,Bored Unshaven Cigarette,22.831050228310502,Brown,7.2992700729927,Laser Eyes,144.92753623188406,,1.4238929232521713,233.63173153822484
4419,7,5.310674455655868,Short Mohawk,31.446540880503143,Gray,8.547008547008547,Leather Jacket,48.543689320388346,Bored Cigarette,14.084507042253522,Golden Brown,12.853470437017997,Angry,23.148148148148145,Silver Stud,12.150668286755772,156.08470711773134
4420,5,3.937007874015748,Army Hat,34.013605442176875,Gray,8.547008547008547,,5.302226935312832,Phoneme  ooo,39.21568627450981,Tan,15.974440894568689,Angry,23.148148148148145,,1.4238929232521713,131.56201703899282
4421,6,1.8786398647379297,Beanie,17.301038062283737,Aquamarine,7.8988941548183265,Caveman Pelt,61.34969325153375,Bored Pipe,75.75757575757576,Golden Brown,12.853470437017997,Crazy,24.57002457002457,,1.4238929232521713,203.03322902124424
4422,7,5.310674455655868,Horns,39.682539682539684,Orange,7.855459544383347,Guayabera,43.10344827586207,Phoneme Vuh,30.030030030030026,Brown,7.2992700729927,Coins,20.876826722338205,Silver Stud,12.150668286755772,166.30891707055767
4423,6,1.8786398647379297,Baby's Bonnet,63.291139240506325,Orange,7.855459544383347,,5.302226935312832,Bored Cigarette,14.084507042253522,Cream,15.723270440251572,Sleepy,13.315579227696405,Silver Hoop,11.337868480725623,132.78869077586756
4424,6,1.8786398647379297,Commie Hat,32.89473684210526,Gray,8.547008547008547,Hawaiian,35.3356890459364,Bored,4.401408450704225,Dark Brown,7.396449704142013,Bored,5.834305717619603,,1.4238929232521713,97.71213109550614
4425,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Kings Robe,147.05882352941177,Bored,4.401408450704225,Red,21.09704641350211,Holographic,66.2251655629139,,1.4238929232521713,256.6928519841582
4426,5,3.937007874015748,,4.432624113475177,Orange,7.855459544383347,Prom Dress,97.08737864077669,Bored,4.401408450704225,Robot,37.735849056603776,Sleepy,13.315579227696405,,1.4238929232521713,170.18919983090754
4427,5,3.937007874015748,,4.432624113475177,Orange,7.855459544383347,,5.302226935312832,Phoneme L,41.49377593360996,Brown,7.2992700729927,Bored,5.834305717619603,Silver Hoop,11.337868480725623,87.49253867213498
4428,5,3.937007874015748,,4.432624113475177,Gray,8.547008547008547,Work Vest,53.191489361702125,Small Grin,36.76470588235294,Black,8.136696501220504,Eyepatch,30.030030030030026,,1.4238929232521713,146.46345523305723
4429,6,1.8786398647379297,,4.432624113475177,Purple,7.74593338497289,Navy Striped Tee,29.940119760479043,Dumbfounded,19.801980198019802,Pink,19.569471624266146,Crazy,24.57002457002457,Silver Hoop,11.337868480725623,119.27666199670118
4430,7,5.310674455655868,Safari,54.94505494505494,New Punk Blue,8.116883116883116,Bayc T Black,46.51162790697675,Bored,4.401408450704225,Golden Brown,12.853470437017997,Closed,14.084507042253522,Silver Hoop,11.337868480725623,157.56149483527204
4431,5,3.937007874015748,Party Hat 1,83.33333333333333,Orange,7.855459544383347,,5.302226935312832,Phoneme Vuh,30.030030030030026,Gray,20.161290322580644,Crazy,24.57002457002457,,1.4238929232521713,176.61326553293267
4432,6,1.8786398647379297,Safari,54.94505494505494,Yellow,7.79423226812159,Prom Dress,97.08737864077669,Bored,4.401408450704225,Brown,7.2992700729927,Bloodshot,11.82033096926714,,1.4238929232521713,186.65020813490736
4433,6,1.8786398647379297,Party Hat 2,93.45794392523365,Army Green,8.045052292839904,,5.302226935312832,Bored Kazoo,135.13513513513513,Dark Brown,7.396449704142013,Hypnotized,45.45454545454546,Silver Stud,12.150668286755772,308.82066159870266
4434,6,1.8786398647379297,Bayc Flipped Brim,43.29004329004329,New Punk Blue,8.116883116883116,Wool Turtleneck,41.666666666666664,Bored Unshaven Cigarette,22.831050228310502,Gray,20.161290322580644,Bloodshot,11.82033096926714,,1.4238929232521713,151.18879738174147
4435,6,1.8786398647379297,Beanie,17.301038062283737,Blue,8.051529790660226,Tuxedo Tee,42.5531914893617,Grin Multicolored,86.20689655172414,Red,21.09704641350211,Scumbag,42.918454935622314,,1.4238929232521713,221.43069003114434
4436,6,1.8786398647379297,,4.432624113475177,Purple,7.74593338497289,Hawaiian,35.3356890459364,Dumbfounded,19.801980198019802,Dark Brown,7.396449704142013,Wide Eyed,18.214936247723134,Gold Stud,22.779043280182233,117.58529583918958
4437,6,1.8786398647379297,Faux Hawk,73.52941176470588,Yellow,7.79423226812159,,5.302226935312832,Jovial,33.78378378378378,Cream,15.723270440251572,Bloodshot,11.82033096926714,Silver Stud,12.150668286755772,161.98256431293652
4438,6,1.8786398647379297,Bunny Ears,51.282051282051285,Gray,8.547008547008547,Smoking Jacket,45.24886877828054,Bored,4.401408450704225,Zombie,33.11258278145695,Angry,23.148148148148145,,1.4238929232521713,169.04260077563978
4439,5,3.937007874015748,,4.432624113475177,New Punk Blue,8.116883116883116,Bayc T Black,46.51162790697675,Bored Unshaven,6.447453255963895,Pink,19.569471624266146,Sunglasses,28.409090909090907,,1.4238929232521713,118.8480517239239
4440,7,5.310674455655868,Cowboy Hat,28.248587570621467,Gray,8.547008547008547,Tanktop,42.5531914893617,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Zombie,32.467532467532465,Silver Hoop,11.337868480725623,142.21158633986227
4441,6,1.8786398647379297,Horns,39.682539682539684,Purple,7.74593338497289,Black Holes T,48.78048780487805,Bored,4.401408450704225,Black,8.136696501220504,Bored,5.834305717619603,,1.4238929232521713,117.88390432992504
4442,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Striped Tee,24.271844660194173,Bored Unshaven Cigarette,22.831050228310502,Brown,7.2992700729927,Blindfold,37.87878787878788,,1.4238929232521713,109.82041113600124
4443,5,3.937007874015748,,4.432624113475177,Purple,7.74593338497289,Guayabera,43.10344827586207,Bored,4.401408450704225,Cheetah,24.630541871921185,3d,20.53388090349076,,1.4238929232521713,110.20873779769423
4444,7,5.310674455655868,Fez,26.525198938992045,Army Green,8.045052292839904,Biker Vest,39.52569169960474,Bored Unshaven,6.447453255963895,Blue,20.408163265306122,X Eyes,41.1522633744856,Gold Stud,22.779043280182233,170.1935405630304
4445,6,1.8786398647379297,Girl's Hair Short,66.66666666666667,Orange,7.855459544383347,Prison Jumpsuit,42.5531914893617,Bored,4.401408450704225,Black,8.136696501220504,Sad,18.148820326678766,,1.4238929232521713,151.06477576700533
4446,5,3.937007874015748,,4.432624113475177,Army Green,8.045052292839904,Lumberjack Shirt,46.948356807511736,Bored Cigar,82.64462809917356,Tan,15.974440894568689,3d,20.53388090349076,,1.4238929232521713,183.93988390832774
4447,5,3.937007874015748,,4.432624113475177,Army Green,8.045052292839904,Sleeveless T,39.682539682539684,Bored,4.401408450704225,Tan,15.974440894568689,Angry,23.148148148148145,,1.4238929232521713,101.04511437954375
4448,5,3.937007874015748,Sea Captain's Hat,32.89473684210526,Purple,7.74593338497289,,5.302226935312832,Bored Unshaven Pizza,384.61538461538464,Black,8.136696501220504,Bloodshot,11.82033096926714,,1.4238929232521713,455.87621004553125
4449,7,5.310674455655868,Seaman's Hat,23.809523809523807,Blue,8.051529790660226,Sleeveless T,39.682539682539684,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,Sad,18.148820326678766,Silver Hoop,11.337868480725623,145.9009925832048
4450,6,1.8786398647379297,Faux Hawk,73.52941176470588,Blue,8.051529790660226,Toga,49.504950495049506,Dumbfounded,19.801980198019802,Cheetah,24.630541871921185,Sad,18.148820326678766,,1.4238929232521713,196.96976723502547
4451,5,3.937007874015748,,4.432624113475177,Orange,7.855459544383347,Lumberjack Shirt,46.948356807511736,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,3d,20.53388090349076,,1.4238929232521713,106.51499928137517
4452,6,1.8786398647379297,Fisherman's Hat,28.98550724637681,Army Green,8.045052292839904,Bone Tee,43.47826086956522,Dumbfounded,19.801980198019802,Golden Brown,12.853470437017997,Wide Eyed,18.214936247723134,,1.4238929232521713,134.68174007953297
4453,6,1.8786398647379297,Bayc Hat Black,43.859649122807014,New Punk Blue,8.116883116883116,Bayc T Black,46.51162790697675,Bored Unshaven Cigarette,22.831050228310502,Dark Brown,7.396449704142013,3d,20.53388090349076,,1.4238929232521713,152.55207377060026
4454,7,5.310674455655868,Army Hat,34.013605442176875,Purple,7.74593338497289,Caveman Pelt,61.34969325153375,Discomfort,48.07692307692308,Dark Brown,7.396449704142013,Sleepy,13.315579227696405,Silver Stud,12.150668286755772,189.35952682985666
4455,6,1.8786398647379297,Beanie,17.301038062283737,Yellow,7.79423226812159,Prison Jumpsuit,42.5531914893617,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Bored,5.834305717619603,,1.4238929232521713,91.36945008256112
4456,6,1.8786398647379297,Bayc Hat Red,84.03361344537815,Yellow,7.79423226812159,Stunt Jacket,56.17977528089888,Bored Cigar,82.64462809917356,Golden Brown,12.853470437017997,Bloodshot,11.82033096926714,,1.4238929232521713,258.62858328784745
4457,5,3.937007874015748,Faux Hawk,73.52941176470588,Gray,8.547008547008547,,5.302226935312832,Bored Cigarette,14.084507042253522,Golden Brown,12.853470437017997,Angry,23.148148148148145,,1.4238929232521713,142.82567367171484
4458,5,3.937007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,Bone Tee,43.47826086956522,Grin Gold Grill,109.89010989010988,Trippy,129.87012987012986,Sad,18.148820326678766,,1.4238929232521713,319.0797400220452
4459,6,1.8786398647379297,Sea Captain's Hat,32.89473684210526,Gray,8.547008547008547,Puffy Vest,44.052863436123346,Bored,4.401408450704225,Dark Brown,7.396449704142013,Heart,25.38071065989848,,1.4238929232521713,125.97571042797196
4460,5,3.937007874015748,Bayc Flipped Brim,43.29004329004329,Purple,7.74593338497289,,5.302226935312832,Phoneme  ooo,39.21568627450981,Dark Brown,7.396449704142013,Robot,28.57142857142857,,1.4238929232521713,136.88266895767734
4461,7,5.310674455655868,Bayc Hat Black,43.859649122807014,Gray,8.547008547008547,Cowboy Shirt,84.03361344537815,Phoneme Vuh,30.030030030030026,Golden Brown,12.853470437017997,X Eyes,41.1522633744856,Silver Stud,12.150668286755772,237.93737769913895
4462,6,1.8786398647379297,Seaman's Hat,23.809523809523807,New Punk Blue,8.116883116883116,Black Suit,238.0952380952381,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,Bored,5.834305717619603,,1.4238929232521713,318.7185195646756
4463,5,3.937007874015748,Seaman's Hat,23.809523809523807,Army Green,8.045052292839904,,5.302226935312832,Phoneme Vuh,30.030030030030026,Dark Brown,7.396449704142013,Wide Eyed,18.214936247723134,,1.4238929232521713,98.15911981683962
4464,5,3.937007874015748,,4.432624113475177,Aquamarine,7.8988941548183265,Lab Coat,69.44444444444444,Bored Unshaven,6.447453255963895,Golden Brown,12.853470437017997,Angry,23.148148148148145,,1.4238929232521713,129.5859353511359
4465,6,1.8786398647379297,Bunny Ears,51.282051282051285,New Punk Blue,8.116883116883116,Caveman Pelt,61.34969325153375,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Angry,23.148148148148145,,1.4238929232521713,160.946031915563
4466,6,1.8786398647379297,King's Crown,129.87012987012986,New Punk Blue,8.116883116883116,Striped Tee,24.271844660194173,Bored Unshaven,6.447453255963895,White,25.188916876574307,Sad,18.148820326678766,,1.4238929232521713,215.3465808944142
4467,6,1.8786398647379297,Safari,54.94505494505494,Blue,8.051529790660226,Bayc T Red,71.42857142857143,Bored,4.401408450704225,Cream,15.723270440251572,Sad,18.148820326678766,,1.4238929232521713,176.00118816991125
4468,6,1.8786398647379297,Beanie,17.301038062283737,Blue,8.051529790660226,Sailor Shirt,35.2112676056338,Bored Bubblegum,84.03361344537815,Zombie,33.11258278145695,Closed,14.084507042253522,,1.4238929232521713,195.0970715156565
4469,6,1.8786398647379297,Beanie,17.301038062283737,Orange,7.855459544383347,Tanktop,42.5531914893617,Grin,14.025245441795231,Brown,7.2992700729927,Bored,5.834305717619603,,1.4238929232521713,98.17104311642642
